name,LION
PC(P-43:8),LION:0047127
PC(P-43:9),LION:0047129
PC(P-43:10),LION:0047130
PC(P-45:0),LION:0047132
PC(P-45:1),LION:0047133
PC(P-45:2),LION:0047134
PC(P-45:3),LION:0047137
PC(P-45:4),LION:0047138
PC(P-45:5),LION:0047139
PC(P-45:6),LION:0047140
PC(P-45:7),LION:0047141
PC(P-45:8),LION:0047142
PC(P-45:9),LION:0047143
PC(P-41:9),LION:0047144
PC(P-45:10),LION:0047145
PC(P-45:11),LION:0047146
PC(P-45:12),LION:0047147
PC(P-47:0),LION:0047148
PC(P-47:1),LION:0047149
PC(P-47:2),LION:0047150
PC(P-47:3),LION:0047151
PC(P-47:4),LION:0047152
PC(P-47:5),LION:0047153
PC(P-47:6),LION:0047154
PC(P-47:7),LION:0047155
PC(P-47:8),LION:0047156
PC(P-47:9),LION:0047157
PC(P-47:10),LION:0047158
PC(P-47:11),LION:0047159
PC(P-47:12),LION:0047160
PC(P-47:13),LION:0047167
PC(P-49:0),LION:0047168
PC(P-49:1),LION:0047184
PC(P-49:2),LION:0047185
PC(P-49:3),LION:0047186
PC(P-49:4),LION:0047187
PC(P-49:5),LION:0047188
PC(P-49:6),LION:0047189
PC(P-49:7),LION:0047190
PC(P-49:8),LION:0047220
PC(P-49:9),LION:0047221
PC(P-49:10),LION:0047222
PC(P-49:11),LION:0047223
PC(P-49:12),LION:0047232
PC(P-50:0),LION:0047233
PC(P-50:1),LION:0047240
PC(P-50:2),LION:0047241
PC(P-50:3),LION:0047246
PC(P-50:4),LION:0047247
PC(P-50:5),LION:0047248
PC(P-50:6),LION:0047249
PC(P-50:7),LION:0047250
PC(P-50:8),LION:0047251
PC(P-50:9),LION:0047271
PC(P-50:10),LION:0047272
PC(P-50:11),LION:0047273
PC(P-50:12),LION:0047279
PC(P-49:13),LION:0047280
PC(P-50:13),LION:0047286
PC(P-51:0),LION:0047287
PC(P-51:1),LION:0047290
PC(P-51:2),LION:0047291
PC(P-51:3),LION:0047292
PC(P-51:4),LION:0047293
PC(P-51:5),LION:0047315
PC(P-51:6),LION:0047316
PC(P-51:7),LION:0047324
PC(P-51:8),LION:0047325
PC(P-51:9),LION:0047330
PC(P-51:10),LION:0047331
PC(P-51:11),LION:0047332
PC(P-51:12),LION:0047333
PC(P-51:13),LION:0047334
PC(P-50:14),LION:0047335
PC(P-51:14),LION:0047338
PC(P-52:0),LION:0047348
PC(P-52:1),LION:0047349
PC(P-52:2),LION:0047353
PC(P-52:3),LION:0047354
PC(P-52:4),LION:0047356
PC(P-52:5),LION:0047357
PC(P-52:6),LION:0047369
PC(P-52:7),LION:0047370
PC(P-52:8),LION:0047377
PC(P-52:9),LION:0047378
PC(P-52:10),LION:0047381
PC(P-52:11),LION:0047382
PC(P-52:12),LION:0047383
PC(P-52:13),LION:0047384
PC(P-52:14),LION:0047385
PC(O-24:0),LION:0052681
PC(O-25:0),LION:0052682
PC(O-26:0),LION:0052707
PC(O-26:1),LION:0052713
PC(O-27:0),LION:0052714
PC(O-27:1),LION:0052715
PC(O-29:0),LION:0052716
PC(O-29:1),LION:0052717
PC(O-29:2),LION:0052718
PC(O-30:3),LION:0052719
PC(O-31:0),LION:0052720
PC(O-31:1),LION:0052721
PC(O-31:2),LION:0052722
PC(O-31:3),LION:0052723
PC(O-32:4),LION:0052724
PC(O-33:0),LION:0052725
PC(O-33:1),LION:0052726
PC(O-33:2),LION:0052727
PC(O-33:3),LION:0052744
PC(O-33:4),LION:0052745
PC(O-35:0),LION:0052746
PC(O-35:1),LION:0052752
PC(O-35:2),LION:0052758
PC(O-35:3),LION:0052759
PC(O-35:4),LION:0052767
PC(O-35:5),LION:0052768
PC(O-37:0),LION:0052769
PC(O-37:1),LION:0052770
PC(O-37:2),LION:0052771
PC(O-37:3),LION:0052781
PC(O-37:4),LION:0052782
PC(O-37:5),LION:0052783
PC(O-37:6),LION:0052784
PC(O-37:7),LION:0052785
PC(O-33:5),LION:0052786
PC(O-35:6),LION:0052792
PC(O-39:0),LION:0052793
PC(O-39:1),LION:0052801
PC(O-39:2),LION:0052802
PC(O-39:3),LION:0052812
PC(O-39:4),LION:0052813
PC(O-39:5),LION:0052814
PC(O-39:6),LION:0052815
PC(O-39:7),LION:0052816
PC(O-40:0),LION:0052817
PC(O-36:7),LION:0052818
PC(O-39:8),LION:0052825
PC(O-41:0),LION:0052826
PC(O-41:1),LION:0052827
PC(O-41:2),LION:0052828
PC(O-41:3),LION:0052829
PC(O-41:4),LION:0052830
PC(O-41:5),LION:0052831
PC(O-41:6),LION:0052832
PC(O-41:7),LION:0052833
PC(O-41:8),LION:0052834
PC(O-42:0),LION:0052835
PC(O-43:0),LION:0052836
PC(O-43:1),LION:0052837
PC(O-43:2),LION:0052838
PC(O-43:3),LION:0052839
PC(O-43:4),LION:0052840
PC(O-43:5),LION:0052841
PC(O-43:6),LION:0052842
PC(O-43:7),LION:0052843
PC(O-43:8),LION:0052844
PC(O-43:9),LION:0052845
PC(O-44:0),LION:0052846
PC(O-44:1),LION:0052847
PC(O-44:2),LION:0052848
PC(O-44:3),LION:0052849
PC(O-44:6),LION:0052850
PC(O-38:8),LION:0052851
PC(O-40:9),LION:0052852
PC(O-43:10),LION:0052853
PC(O-45:0),LION:0052854
PC(O-45:1),LION:0052855
PC(O-45:2),LION:0052856
PC(O-45:3),LION:0052857
PC(O-45:4),LION:0052858
PC(O-45:5),LION:0052859
PC(O-45:6),LION:0052860
PC(O-45:7),LION:0052861
PC(O-45:8),LION:0052862
PC(O-45:9),LION:0052863
PC(O-41:9),LION:0052864
PC(O-45:10),LION:0052865
PC(O-45:11),LION:0052866
PC(O-40:10),LION:0052867
PC(O-42:11),LION:0052868
PC(O-45:12),LION:0052869
PC(O-47:0),LION:0052870
PC(O-47:1),LION:0052871
PC(O-47:2),LION:0052872
PC(O-47:3),LION:0052873
PC(O-47:4),LION:0052874
PC(O-47:5),LION:0052875
PC(O-47:6),LION:0052876
PC(O-47:7),LION:0052878
PC(O-47:8),LION:0052879
PC(O-47:9),LION:0052888
PC(O-47:10),LION:0052889
PC(O-47:11),LION:0052899
PC(O-47:12),LION:0052900
PC(O-44:12),LION:0052909
PC(O-47:13),LION:0052913
PC(O-49:0),LION:0052914
PC(O-49:1),LION:0052915
PC(O-49:2),LION:0052916
PC(O-49:3),LION:0052917
PC(O-49:4),LION:0052918
PC(O-49:5),LION:0052919
PC(O-49:6),LION:0052920
PC(O-49:7),LION:0052921
PC(O-49:8),LION:0052928
PC(O-49:9),LION:0052929
PC(O-49:10),LION:0052937
PC(O-49:11),LION:0052938
PC(O-49:12),LION:0052943
PC(O-50:0),LION:0052947
PC(O-50:1),LION:0052948
PC(O-50:2),LION:0052952
PC(O-50:3),LION:0052953
PC(O-50:4),LION:0052954
PC(O-50:5),LION:0052955
PC(O-50:6),LION:0052956
PC(O-50:7),LION:0052957
PC(O-50:8),LION:0052958
PC(O-50:9),LION:0052959
PC(O-50:10),LION:0052960
PC(O-50:11),LION:0052965
PC(O-50:12),LION:0052966
PC(O-49:13),LION:0052969
PC(O-50:13),LION:0052970
PC(O-51:0),LION:0052975
PC(O-51:1),LION:0052976
PC(O-51:2),LION:0052980
PC(O-51:3),LION:0052981
PC(O-51:4),LION:0052982
PC(O-51:5),LION:0052983
PC(O-51:6),LION:0052984
PC(O-51:7),LION:0052985
PC(O-51:8),LION:0052986
PC(O-51:9),LION:0052987
PC(O-51:10),LION:0052990
PC(O-51:11),LION:0052991
PC(O-51:12),LION:0052992
PC(O-51:13),LION:0052995
PC(O-50:14),LION:0052996
PC(O-51:14),LION:0052997
PC(O-52:0),LION:0052998
PC(O-52:1),LION:0053000
PC(O-52:2),LION:0053001
PC(O-52:3),LION:0053002
PC(O-52:4),LION:0053003
PC(O-52:5),LION:0053004
PC(O-52:6),LION:0053005
PC(O-52:7),LION:0053006
PC(O-52:8),LION:0053007
PC(O-52:9),LION:0053008
PC(O-52:10),LION:0053009
PC(O-52:11),LION:0053010
PC(O-52:12),LION:0053011
PC(O-52:13),LION:0053012
PC(O-52:14),LION:0053013
PE(24:0),LION:0057909
PE(25:0),LION:0057910
PE(26:0),LION:0057911
PE(26:1),LION:0057912
PE(27:0),LION:0057913
PE(27:1),LION:0057914
PE(29:0),LION:0057915
PE(29:1),LION:0057940
PE(29:2),LION:0057941
PE(30:3),LION:0057942
PE(31:0),LION:0057943
PE(31:1),LION:0057944
PE(31:2),LION:0057945
PE(31:3),LION:0057981
PE(32:5),LION:0057982
PE(33:0),LION:0057983
PE(33:1),LION:0057984
PE(33:2),LION:0057985
PE(33:3),LION:0057986
PE(33:4),LION:0057987
PE(35:0),LION:0058020
PE(35:1),LION:0058021
PE(35:2),LION:0058022
PE(35:3),LION:0058040
PE(35:4),LION:0058041
PE(35:5),LION:0058042
PE(37:0),LION:0058043
PE(37:1),LION:0058044
PE(37:2),LION:0058045
PE(37:3),LION:0058046
PE(37:4),LION:0058047
PE(37:5),LION:0058048
PE(37:6),LION:0058049
PE(37:7),LION:0058050
PE(33:5),LION:0058082
PE(35:6),LION:0058083
PE(39:0),LION:0058084
PE(39:1),LION:0058104
PE(39:2),LION:0058105
PE(39:3),LION:0058106
PE(39:4),LION:0058107
PE(39:5),LION:0058108
PE(39:6),LION:0058109
PE(39:7),LION:0058110
PE(39:8),LION:0058111
PE(41:0),LION:0058112
PE(41:1),LION:0058113
PE(41:2),LION:0058114
PE(41:3),LION:0058115
PE(41:4),LION:0058116
PE(41:5),LION:0058146
PE(41:6),LION:0058147
PE(41:7),LION:0058148
PE(41:8),LION:0058149
PE(43:0),LION:0058169
PE(43:1),LION:0058170
PE(43:2),LION:0058171
PE(43:3),LION:0058172
PE(43:4),LION:0058173
PE(43:5),LION:0058174
PE(43:6),LION:0058175
PE(43:7),LION:0058176
PE(43:8),LION:0058177
PE(43:9),LION:0058178
PE(43:10),LION:0058179
PE(45:0),LION:0058180
PE(45:1),LION:0058181
PE(45:2),LION:0058209
PE(45:3),LION:0058210
PE(45:4),LION:0058211
PE(45:5),LION:0058232
PE(45:6),LION:0058233
PE(45:7),LION:0058234
PE(45:8),LION:0058235
PE(45:9),LION:0058236
PE(41:9),LION:0058237
PE(45:10),LION:0058238
PE(45:11),LION:0058239
PE(45:12),LION:0058240
PE(47:0),LION:0058241
PE(47:1),LION:0058242
PE(47:2),LION:0058266
PE(47:3),LION:0058267
PE(47:4),LION:0058268
PE(47:5),LION:0058269
PE(47:6),LION:0058270
PE(47:7),LION:0058295
PE(47:8),LION:0058301
PE(47:9),LION:0058302
PE(47:10),LION:0058303
PE(47:11),LION:0058304
PE(47:12),LION:0058305
PE(47:13),LION:0058306
PE(49:0),LION:0058307
PE(49:1),LION:0058308
PE(49:2),LION:0058309
PE(49:3),LION:0058310
PE(49:4),LION:0058311
PE(49:5),LION:0058312
PE(49:6),LION:0058313
PE(49:7),LION:0058314
PE(49:8),LION:0058315
PE(49:9),LION:0058335
PE(49:10),LION:0058336
PE(49:11),LION:0058337
PE(49:12),LION:0058338
PE(50:0),LION:0058339
PE(50:1),LION:0058340
PE(50:2),LION:0058359
PE(50:5),LION:0058365
PE(50:6),LION:0058366
PE(50:7),LION:0058373
PE(50:8),LION:0058374
PE(50:9),LION:0058375
PE(50:10),LION:0058376
PE(50:11),LION:0058377
PE(50:12),LION:0058378
PE(49:13),LION:0058379
PE(50:13),LION:0058380
PE(51:0),LION:0058381
PE(51:1),LION:0058382
PE(51:2),LION:0058383
PE(51:3),LION:0058384
PE(51:4),LION:0058385
PE(51:5),LION:0058386
PE(51:6),LION:0058387
PE(51:7),LION:0058388
PE(51:8),LION:0058399
PE(51:9),LION:0058400
PE(51:10),LION:0058401
PE(51:11),LION:0058402
PE(51:12),LION:0058403
PE(51:13),LION:0058404
PE(50:14),LION:0058405
PE(51:14),LION:0058406
PE(52:0),LION:0058407
PE(52:1),LION:0058408
PE(52:2),LION:0058409
PE(52:3),LION:0058410
PE(52:4),LION:0058411
PE(52:5),LION:0058412
PE(52:6),LION:0058413
PE(52:7),LION:0058414
PE(52:8),LION:0058415
PE(52:9),LION:0058416
PE(52:10),LION:0058417
PE(52:11),LION:0058418
PE(52:12),LION:0058419
PE(52:13),LION:0058420
PE(52:14),LION:0058421
PE(P-24:0),LION:0064498
PE(P-25:0),LION:0064499
PE(P-26:0),LION:0064500
PE(P-26:1),LION:0064501
PE(P-27:0),LION:0064502
PE(P-27:1),LION:0064503
PE(P-29:0),LION:0064504
PE(P-29:1),LION:0064505
PE(P-29:2),LION:0064506
PE(P-30:3),LION:0064507
PE(P-31:0),LION:0064508
PE(P-31:1),LION:0064509
PE(P-31:2),LION:0064510
PE(P-31:3),LION:0064511
PE(P-33:0),LION:0064512
PE(P-33:1),LION:0064513
PE(P-33:2),LION:0064514
PE(P-33:3),LION:0064515
PE(P-33:4),LION:0064516
PE(P-35:0),LION:0064517
PE(P-35:1),LION:0064518
PE(P-35:2),LION:0064519
PE(P-35:3),LION:0064520
PE(P-35:4),LION:0064529
PE(P-35:5),LION:0064530
PE(P-37:0),LION:0064537
PE(P-37:1),LION:0064538
PE(P-37:2),LION:0064543
PE(P-37:3),LION:0064544
PE(P-37:4),LION:0064545
PE(P-37:5),LION:0064546
PE(P-37:6),LION:0064547
PE(P-37:7),LION:0064548
PE(P-33:5),LION:0064554
PE(P-35:6),LION:0064555
PE(P-39:0),LION:0064561
PE(P-39:1),LION:0064562
PE(P-39:2),LION:0064565
PE(P-39:3),LION:0064566
PE(P-39:4),LION:0064567
PE(P-39:5),LION:0064568
PE(P-39:6),LION:0064572
PE(P-39:7),LION:0064573
PE(P-39:8),LION:0064577
PE(P-41:0),LION:0064580
PE(P-41:1),LION:0064581
PE(P-41:2),LION:0064582
PE(P-41:3),LION:0064583
PE(P-41:4),LION:0064588
PE(P-41:5),LION:0064589
PE(P-41:6),LION:0064593
PE(P-41:7),LION:0064594
PE(P-41:8),LION:0064595
PE(P-43:0),LION:0064596
PE(P-43:1),LION:0064597
PE(P-43:2),LION:0064598
PE(P-43:3),LION:0064599
PE(P-43:4),LION:0064600
PE(P-43:5),LION:0064603
PE(P-43:6),LION:0064604
PE(P-43:7),LION:0064608
PE(P-43:8),LION:0064609
PE(P-43:9),LION:0064610
PE(P-43:10),LION:0064611
PE(P-45:0),LION:0064612
PE(P-45:1),LION:0064613
PE(P-45:2),LION:0064614
PE(P-45:3),LION:0064615
PE(P-45:4),LION:0064616
PE(P-45:5),LION:0064617
PE(P-45:6),LION:0064618
PE(P-45:7),LION:0064619
PE(P-45:8),LION:0064620
PE(P-45:9),LION:0064621
PE(P-41:9),LION:0064622
PE(P-45:10),LION:0064623
PE(P-45:11),LION:0064624
PE(P-45:12),LION:0064625
PE(P-47:0),LION:0064651
PE(P-47:1),LION:0064652
PE(P-47:2),LION:0064653
PE(P-47:3),LION:0064654
PE(P-47:4),LION:0064655
PE(P-47:5),LION:0064656
PE(P-47:6),LION:0064657
PE(P-47:7),LION:0064692
PE(P-47:8),LION:0064693
PE(P-47:9),LION:0064694
PE(P-47:10),LION:0064695
PE(P-47:11),LION:0064696
PE(P-47:12),LION:0064697
PE(P-47:13),LION:0064698
PE(P-49:0),LION:0064731
PE(P-49:1),LION:0064732
PE(P-49:2),LION:0064733
PE(P-49:3),LION:0064753
PE(P-49:4),LION:0064754
PE(P-49:5),LION:0064755
PE(P-49:6),LION:0064756
PE(P-49:7),LION:0064757
PE(P-49:8),LION:0064758
PE(P-49:9),LION:0064759
PE(P-49:10),LION:0064760
PE(P-49:11),LION:0064761
PE(P-49:12),LION:0064762
PE(P-50:0),LION:0064763
PE(P-50:1),LION:0064764
PE(P-50:2),LION:0064765
PE(P-50:3),LION:0064795
PE(P-50:4),LION:0064796
PE(P-50:5),LION:0064797
PE(P-50:6),LION:0064798
PE(P-50:7),LION:0064818
PE(P-50:8),LION:0064819
PE(P-50:9),LION:0064820
PE(P-50:10),LION:0064821
PE(P-50:11),LION:0064822
PE(P-50:12),LION:0064823
PE(P-49:13),LION:0064824
PE(P-50:13),LION:0064825
PE(P-51:0),LION:0064826
PE(P-51:1),LION:0064827
PE(P-51:2),LION:0064828
PE(P-51:3),LION:0064829
PE(P-51:4),LION:0064830
PE(P-51:5),LION:0064858
PE(P-51:6),LION:0064859
PE(P-51:7),LION:0064860
PE(P-51:8),LION:0064881
PE(P-51:9),LION:0064882
PE(P-51:10),LION:0064883
PE(P-51:11),LION:0064884
PE(P-51:12),LION:0064885
PE(P-51:13),LION:0064886
PE(P-50:14),LION:0064887
PE(P-51:14),LION:0064888
PE(P-52:0),LION:0064889
PE(P-52:1),LION:0064890
PE(P-52:2),LION:0064891
PE(P-52:3),LION:0064915
PE(P-52:4),LION:0064916
PE(P-52:5),LION:0064917
PE(P-52:6),LION:0064936
PE(P-52:7),LION:0064937
PE(P-52:8),LION:0064938
PE(P-52:9),LION:0064939
PE(P-52:10),LION:0064940
PE(P-52:11),LION:0064941
PE(P-52:12),LION:0064942
PE(P-52:13),LION:0064943
PE(P-52:14),LION:0064944
PE(O-24:0),LION:0071584
PE(O-25:0),LION:0071585
PE(O-26:0),LION:0071586
PE(O-26:1),LION:0071587
PE(O-27:0),LION:0071588
PE(O-27:1),LION:0071589
PE(O-28:0),LION:0071590
PE(O-28:1),LION:0071591
PE(O-29:0),LION:0071592
PE(O-29:1),LION:0071593
PE(O-29:2),LION:0071594
PE(O-30:0),LION:0071595
PE(O-30:1),LION:0071596
PE(O-30:2),LION:0071597
PE(O-30:3),LION:0071598
PE(O-31:0),LION:0071599
PE(O-31:1),LION:0071600
PE(O-31:2),LION:0071601
PE(O-31:3),LION:0071602
PE(O-32:3),LION:0071603
PE(O-32:4),LION:0071604
PE(O-32:5),LION:0071605
PE(O-33:0),LION:0071606
PE(O-33:1),LION:0071607
PE(O-33:2),LION:0071608
PE(O-33:3),LION:0071609
PE(O-33:4),LION:0071610
PE(O-35:0),LION:0071611
PE(O-35:1),LION:0071612
PE(O-35:2),LION:0071613
PE(O-35:3),LION:0071614
PE(O-35:4),LION:0071615
PE(O-35:5),LION:0071616
PE(O-37:0),LION:0071617
PE(O-37:1),LION:0071618
PE(O-37:2),LION:0071619
PE(O-37:3),LION:0071620
PE(O-37:4),LION:0071621
PE(O-37:5),LION:0071622
PE(O-37:6),LION:0071623
PE(O-37:7),LION:0071624
PE(O-38:7),LION:0071625
PE(O-33:5),LION:0071626
PE(O-35:6),LION:0071627
PE(O-39:0),LION:0071628
PE(O-39:1),LION:0071629
PE(O-39:2),LION:0071630
PE(O-39:3),LION:0071649
PE(O-39:4),LION:0071650
PE(O-39:5),LION:0071651
PE(O-39:6),LION:0071652
PE(O-39:7),LION:0071653
PE(O-40:0),LION:0071654
PE(O-28:2),LION:0071655
PE(O-36:7),LION:0071656
PE(O-39:8),LION:0071657
PE(O-41:0),LION:0071684
PE(O-41:1),LION:0071685
PE(O-41:2),LION:0071686
PE(O-41:3),LION:0071687
PE(O-41:4),LION:0071688
PE(O-41:5),LION:0071689
PE(O-41:6),LION:0071690
PE(O-41:7),LION:0071708
PE(O-41:8),LION:0071709
PE(O-43:0),LION:0071710
PE(O-43:1),LION:0071711
PE(O-43:2),LION:0071712
PE(O-43:3),LION:0071718
PE(O-43:4),LION:0071724
PE(O-43:5),LION:0071725
PE(O-43:6),LION:0071732
PE(O-43:7),LION:0071733
PE(O-43:8),LION:0071734
PE(O-43:9),LION:0071735
PE(O-38:8),LION:0071736
PE(O-43:10),LION:0071737
PE(O-45:0),LION:0071738
PE(O-45:1),LION:0071739
PE(O-45:2),LION:0071740
PE(O-45:3),LION:0071741
PE(O-45:4),LION:0071742
PE(O-45:5),LION:0071743
PE(O-45:6),LION:0071744
PE(O-45:7),LION:0071745
PE(O-45:8),LION:0071746
PE(O-45:9),LION:0071747
PE(O-41:9),LION:0071759
PE(O-45:10),LION:0071760
PE(O-46:0),LION:0071767
PE(O-46:1),LION:0071768
PE(O-46:2),LION:0071769
PE(O-46:3),LION:0071770
PE(O-46:4),LION:0071771
PE(O-46:5),LION:0071772
PE(O-46:6),LION:0071773
PE(O-46:7),LION:0071774
PE(O-46:8),LION:0071775
PE(O-46:9),LION:0071776
PE(O-46:10),LION:0071777
PE(O-45:11),LION:0071778
PE(O-46:11),LION:0071779
PE(O-45:12),LION:0071780
PE(O-46:12),LION:0071781
PE(O-47:0),LION:0071790
PE(O-47:1),LION:0071791
PE(O-47:2),LION:0071792
PE(O-47:3),LION:0071793
PE(O-47:4),LION:0071794
PE(O-47:5),LION:0071795
PE(O-47:6),LION:0071796
PE(O-47:7),LION:0071797
PE(O-47:8),LION:0071798
PE(O-47:9),LION:0071799
PE(O-47:10),LION:0071800
PE(O-47:11),LION:0071801
PE(O-48:0),LION:0071802
PE(O-48:1),LION:0071803
PE(O-48:2),LION:0071804
PE(O-48:3),LION:0071805
PE(O-48:4),LION:0071806
PE(O-48:5),LION:0071807
PE(O-48:6),LION:0071808
PE(O-48:7),LION:0071809
PE(O-48:8),LION:0071810
PE(O-48:9),LION:0071811
PE(O-48:10),LION:0071812
PE(O-48:11),LION:0071813
PE(O-47:12),LION:0071914
PE(O-48:12),LION:0071915
PE(O-47:13),LION:0071916
PE(O-48:13),LION:0071917
PE(O-49:0),LION:0071918
PE(O-49:1),LION:0071919
PE(O-49:2),LION:0071955
PE(O-49:3),LION:0071956
PE(O-49:4),LION:0071957
PE(O-49:5),LION:0071958
PE(O-49:6),LION:0071959
PE(O-49:7),LION:0071960
PE(O-49:8),LION:0071961
PE(O-49:9),LION:0071990
PE(O-49:10),LION:0071991
PE(O-49:11),LION:0071992
PE(O-49:12),LION:0071993
PE(O-50:0),LION:0071994
PE(O-50:1),LION:0071995
PE(O-50:2),LION:0071996
PE(O-50:5),LION:0071997
PE(O-50:6),LION:0071998
PE(O-50:7),LION:0071999
PE(O-50:8),LION:0072000
PE(O-50:9),LION:0072001
PE(O-50:10),LION:0072002
PE(O-50:11),LION:0072003
PE(O-50:12),LION:0072004
PE(O-49:13),LION:0072005
PE(O-50:13),LION:0072006
PE(O-51:0),LION:0072007
PE(O-51:1),LION:0072008
PE(O-51:2),LION:0072009
PE(O-51:3),LION:0072010
PE(O-51:4),LION:0072011
PE(O-51:5),LION:0072012
PE(O-51:6),LION:0072013
PE(O-51:7),LION:0072014
PE(O-51:8),LION:0072015
PE(O-51:9),LION:0072016
PE(O-51:10),LION:0072017
PE(O-51:11),LION:0072018
PE(O-51:12),LION:0072019
PE(O-51:13),LION:0072020
PE(O-50:14),LION:0072021
PE(O-51:14),LION:0072022
PE(O-52:0),LION:0072023
PE(O-52:1),LION:0072024
PE(O-52:2),LION:0072025
PE(O-52:3),LION:0072026
PE(O-52:4),LION:0072027
PE(O-52:5),LION:0072028
PE(O-52:6),LION:0072029
PE(O-52:7),LION:0072037
PE(O-52:8),LION:0072038
PE(O-52:9),LION:0072039
PE(O-52:10),LION:0072040
PE(O-52:11),LION:0072041
PE(O-52:12),LION:0072042
PE(O-52:13),LION:0072073
PE(O-52:14),LION:0072074
PG(24:0),LION:0077949
PG(25:0),LION:0077950
PG(26:0),LION:0077951
PG(26:1),LION:0077952
PG(27:0),LION:0077953
PG(27:1),LION:0077954
PG(29:0),LION:0077955
PG(29:1),LION:0077956
PG(29:2),LION:0077957
PG(30:3),LION:0077958
PG(31:0),LION:0077959
PG(31:1),LION:0077960
PG(31:2),LION:0077961
PG(31:3),LION:0077962
PG(32:5),LION:0077963
PG(33:0),LION:0077964
PG(33:1),LION:0077965
PG(33:2),LION:0077966
PG(33:3),LION:0077967
PG(33:4),LION:0077968
PG(35:0),LION:0077969
PG(35:1),LION:0077970
PG(35:2),LION:0077971
PG(35:3),LION:0077972
PG(35:4),LION:0077973
PG(35:5),LION:0077974
PG(37:0),LION:0077975
PG(37:1),LION:0077976
PG(37:2),LION:0077977
PG(37:3),LION:0077978
PG(37:4),LION:0077979
PG(37:5),LION:0077980
PG(37:6),LION:0077981
PG(37:7),LION:0077982
PG(33:5),LION:0077983
PG(35:6),LION:0078122
PG(39:0),LION:0078123
PG(39:1),LION:0078124
PG(39:2),LION:0078125
PG(39:3),LION:0078126
PG(39:4),LION:0078127
PG(39:5),LION:0078128
PG(39:6),LION:0078129
PG(39:7),LION:0078130
PG(39:8),LION:0078131
PG(41:0),LION:0078132
PG(41:1),LION:0078133
PG(41:2),LION:0078134
PG(41:3),LION:0078135
PG(41:4),LION:0078136
PG(41:5),LION:0078137
PG(41:6),LION:0078138
PG(41:7),LION:0078139
PG(41:8),LION:0078201
PG(43:0),LION:0078202
PG(43:1),LION:0078203
PG(43:2),LION:0078225
PG(43:3),LION:0078226
PG(43:4),LION:0078227
PG(43:5),LION:0078228
PG(43:6),LION:0078255
PG(43:7),LION:0078256
PG(43:8),LION:0078257
PG(43:9),LION:0078258
PG(43:10),LION:0078259
PG(45:0),LION:0078260
PG(45:1),LION:0078261
PG(45:2),LION:0078262
PG(45:3),LION:0078263
PG(45:4),LION:0078264
PG(45:5),LION:0078265
PG(45:6),LION:0078266
PG(45:7),LION:0078267
PG(45:8),LION:0078268
PG(45:9),LION:0078269
PG(41:9),LION:0078270
PG(45:10),LION:0078271
PG(45:11),LION:0078272
PG(45:12),LION:0078273
PG(47:0),LION:0078274
PG(47:1),LION:0078275
PG(47:2),LION:0078276
PG(47:3),LION:0078277
PG(47:4),LION:0078278
PG(47:5),LION:0078279
PG(47:6),LION:0078280
PG(47:7),LION:0078281
PG(47:8),LION:0078282
PG(47:9),LION:0078283
PG(47:10),LION:0078284
PG(47:11),LION:0078285
PG(47:12),LION:0078286
PG(47:13),LION:0078287
PG(49:0),LION:0078288
PG(49:1),LION:0078289
PG(49:2),LION:0078290
PG(49:3),LION:0078291
PG(49:4),LION:0078292
PG(49:5),LION:0078293
PG(49:6),LION:0078294
PG(49:7),LION:0078295
PG(49:8),LION:0078296
PG(49:9),LION:0078297
PG(49:10),LION:0078298
PG(49:11),LION:0078299
PG(49:12),LION:0078300
PG(50:0),LION:0078301
PG(50:1),LION:0078302
PG(50:2),LION:0078303
PG(50:3),LION:0078304
PG(50:4),LION:0078305
PG(50:5),LION:0078306
PG(50:6),LION:0078307
PG(50:7),LION:0078308
PG(50:8),LION:0078309
PG(50:9),LION:0078310
PG(50:10),LION:0078311
PG(50:11),LION:0078312
PG(50:12),LION:0078313
PG(49:13),LION:0078314
PG(50:13),LION:0078315
PG(51:0),LION:0078316
PG(51:1),LION:0078317
PG(51:2),LION:0078318
PG(51:3),LION:0078319
PG(51:4),LION:0078320
PG(51:5),LION:0078452
PG(51:6),LION:0078453
PG(51:7),LION:0078454
PG(51:8),LION:0078455
PG(51:9),LION:0078456
PG(51:10),LION:0078457
PG(51:11),LION:0078458
PG(51:12),LION:0078459
PG(51:13),LION:0078460
PG(50:14),LION:0078461
PG(51:14),LION:0078462
PG(52:0),LION:0078463
PG(52:1),LION:0078464
PG(52:2),LION:0078465
PG(52:3),LION:0078466
PG(52:4),LION:0078467
PG(52:5),LION:0078526
PG(52:6),LION:0078527
PG(52:7),LION:0078545
PG(52:8),LION:0078546
PG(52:9),LION:0078547
PG(52:10),LION:0078568
PG(52:11),LION:0078569
PG(52:12),LION:0078570
PG(52:13),LION:0078571
PG(52:14),LION:0078572
PG(P-24:0),LION:0082482
PG(P-25:0),LION:0082483
PG(P-26:0),LION:0082484
PG(P-26:1),LION:0082485
PG(P-27:0),LION:0082486
PG(P-27:1),LION:0082487
PG(P-29:0),LION:0082488
PG(P-29:1),LION:0082489
PG(P-29:2),LION:0082490
PG(P-30:3),LION:0082491
PG(P-31:0),LION:0082492
PG(P-31:1),LION:0082493
PG(P-31:2),LION:0082494
PG(P-31:3),LION:0082495
PG(P-33:0),LION:0082496
